"","intercept","slope","seint","seslope","scrubbedn","simulation"
"2465",0.07816821,-1.785899,0.02056191,0.02198279,79,"Simulation 5"
"2466",0.09180722,-1.784857,0.02096144,0.02223898,79,"Simulation 5"
"2467",0.07276591,-1.805724,0.02219791,0.02417542,78,"Simulation 5"
"2468",0.05288989,-1.829523,0.02106646,0.02251682,79,"Simulation 5"
"2469",0.06587841,-1.786277,0.02005462,0.02116772,80,"Simulation 5"
"2470",0.0717384,-1.764692,0.01987951,0.0210956,80,"Simulation 5"
"2471",0.1043393,-1.755717,0.01883246,0.01974025,80,"Simulation 5"
"2472",0.06291535,-1.799558,0.01998476,0.02143361,79,"Simulation 5"
"2473",0.1135589,-1.834279,0.0215738,0.02362998,78,"Simulation 5"
"2474",0.05162722,-1.755045,0.02115619,0.02291032,78,"Simulation 5"
"2475",0.0651146,-1.809748,0.02084609,0.02261793,79,"Simulation 5"
"2476",0.06583687,-1.809092,0.02004921,0.02173015,79,"Simulation 5"
"2477",0.06633186,-1.778396,0.02058222,0.0220664,79,"Simulation 5"
"2478",0.04805037,-1.801295,0.02436724,0.02682457,77,"Simulation 5"
"2479",0.0760785,-1.762833,0.0202299,0.02157022,78,"Simulation 5"
"2480",0.08896138,-1.798806,0.02118259,0.02306324,78,"Simulation 5"
"2481",0.06931346,-1.793175,0.02142966,0.02275473,80,"Simulation 5"
"2482",0.04861003,-1.85216,0.02510512,0.02785243,77,"Simulation 5"
"2483",0.07235731,-1.839819,0.0217018,0.0234483,77,"Simulation 5"
"2484",0.06032453,-1.802885,0.02134831,0.02245572,79,"Simulation 5"
"2485",0.08536431,-1.806898,0.02091071,0.0229926,78,"Simulation 5"
"2486",0.02085857,-1.841291,0.02327229,0.02506239,79,"Simulation 5"
"2487",0.05436503,-1.782053,0.01871204,0.01997791,79,"Simulation 5"
"2488",0.03758843,-1.734695,0.02065635,0.02181068,79,"Simulation 5"
"2489",0.07764169,-1.769886,0.01916924,0.02035248,79,"Simulation 5"
"2490",0.05191194,-1.796354,0.02193873,0.02320224,80,"Simulation 5"
"2491",0.05895702,-1.806891,0.0217685,0.0237267,78,"Simulation 5"
"2492",0.06466903,-1.789565,0.02013276,0.02152171,79,"Simulation 5"
"2493",0.04401286,-1.818792,0.02111109,0.02264626,79,"Simulation 5"
"2494",0.01006603,-1.785567,0.02109152,0.0232953,77,"Simulation 5"
"2495",0.06199261,-1.754275,0.01844789,0.01943739,79,"Simulation 5"
"2496",0.05919694,-1.784207,0.01921135,0.02037144,80,"Simulation 5"
"2497",0.07721051,-1.758776,0.02108172,0.02281597,78,"Simulation 5"
"2498",0.04683973,-1.792493,0.02025893,0.02172486,79,"Simulation 5"
"2499",0.09064619,-1.799701,0.0210972,0.02264083,78,"Simulation 5"
