"","intercept","slope","seint","seslope","scrubbedn","simulation","mean_p.vars","mean_p.n","mean_p.mean","mean_p.sd","mean_p.median","mean_p.trimmed","mean_p.mad","mean_p.min","mean_p.max","mean_p.range","mean_p.skew","mean_p.kurtosis","mean_p.se"
"X1325",-0.0375052016516154,-1.54097237742504,0.0238894381389007,0.0309434630084341,100,"Simulation 2",1,100,0.488425,0.258935507892361,0.4686,0.48544125,0.34270299,0.0662,0.931,0.8648,0.0571162351661427,-1.27836808170825,0.0258935507892361
"X1326",-0.0208463041803093,-1.49545453311039,0.0234188853556551,0.0290241267353526,100,"Simulation 2",1,100,0.470815,0.270615499483319,0.4345,0.46314375,0.36761067,0.0645,0.9372,0.8727,0.196162210872813,-1.38967979897592,0.0270615499483319
"X1327",-0.0174226804493627,-1.51442446455532,0.0242662598642732,0.0301411406316577,100,"Simulation 2",1,100,0.506955,0.269476551846259,0.51705,0.50827,0.35167272,0.0768,0.9344,0.8576,-0.0547178082304381,-1.35789389902855,0.0269476551846259
"X1328",0.0262536960434453,-1.52561017018463,0.0214119201537413,0.0273275614327782,100,"Simulation 2",1,100,0.495952,0.267206701089383,0.5204,0.4902925,0.3832521,0.0694,0.9324,0.863,0.0705434642440088,-1.48203912513249,0.0267206701089383
"X1329",-0.000886533896228059,-1.53868397927073,0.0245559244845133,0.0342078095941466,100,"Simulation 2",1,100,0.466552,0.241979007136879,0.42825,0.465715,0.28903287,0.0613,0.9079,0.8466,0.0712220385287871,-1.2349604071592,0.0241979007136878
"X1330",0.00597113884073126,-1.49123519299008,0.0211045455457867,0.0257511779732274,100,"Simulation 2",1,100,0.42725,0.26665726176597,0.37865,0.412725,0.32231724,0.056,0.9143,0.8583,0.365156263583229,-1.30808171189945,0.026665726176597
"X1331",0.0174888695825858,-1.50486915891518,0.0219931833675727,0.0302042155934623,100,"Simulation 2",1,100,0.49532,0.247981684726102,0.48245,0.49366,0.27783924,0.0766,0.9288,0.8522,0.0270921031903871,-1.22604587020928,0.0247981684726102
"X1332",-0.000316206203586722,-1.51777805935606,0.0272188340350521,0.0358777946377816,100,"Simulation 2",1,100,0.464903,0.251817894139974,0.44405,0.45943625,0.3328437,0.0717,0.9271,0.8554,0.143983156975309,-1.15987848032219,0.0251817894139974
"X1333",-0.0749981033539091,-1.53833865857447,0.0310031906384425,0.0423345273390744,100,"Simulation 2",1,100,0.527115,0.251819432412203,0.5556,0.53388625,0.34952295,0.0677,0.9052,0.8375,-0.152144859658069,-1.38516557112101,0.0251819432412203
"X1334",-0.0024220350079495,-1.54205615841379,0.0248342729649058,0.0336424472503059,100,"Simulation 2",1,100,0.48597,0.254597169440017,0.5016,0.484705,0.35374836,0.0796,0.9023,0.8227,-0.00413158045966387,-1.43403137677446,0.0254597169440017
"X1335",-0.0042149950842498,-1.52242255792408,0.0263835804249189,0.0374588815883949,100,"Simulation 2",1,100,0.484645,0.2410664686305,0.4556,0.486225,0.3254307,0.0632,0.9131,0.8499,-0.0423214306593117,-1.2252747367842,0.02410664686305
"X1336",-0.00528353264034096,-1.51743268255691,0.0193517823782126,0.0244279257836445,100,"Simulation 2",1,100,0.4664,0.267847953250732,0.463,0.4636,0.41950167,0.0674,0.9039,0.8365,0.052199779838416,-1.49167861754782,0.0267847953250732
"X1337",0.0114427784970824,-1.50967188011629,0.018655111742159,0.0243040457996091,100,"Simulation 2",1,100,0.49155,0.258067940510231,0.48255,0.48900875,0.32305854,0.0651,0.9377,0.8726,0.0456434212098865,-1.28037755883808,0.0258067940510231
"X1338",-0.0261817107046421,-1.51210862715326,0.0256325092300293,0.0363156102920212,100,"Simulation 2",1,100,0.496005,0.239670507144599,0.51235,0.5003725,0.26405106,0.0628,0.9137,0.8509,-0.1489344256787,-1.13052871183049,0.0239670507144599
"X1339",-0.0226590705661142,-1.47492743586758,0.0270601855082374,0.0356907745602564,100,"Simulation 2",1,100,0.530284,0.259007967476218,0.57545,0.53710125,0.35056077,0.084,0.9342,0.8502,-0.175906305064179,-1.41259611708491,0.0259007967476218
"X1340",-0.0258590823443393,-1.53869675375399,0.0266301940859491,0.0336545337046871,100,"Simulation 2",1,100,0.494679,0.271602155305636,0.5197,0.4953425,0.40245177,0.0598,0.901,0.8412,-0.0113310493198734,-1.55374499942917,0.0271602155305636
"X1341",-0.0200080980411194,-1.57704805803164,0.0220819756066772,0.0325206074668781,100,"Simulation 2",1,100,0.51413,0.236227964500652,0.5222,0.5138,0.31475598,0.0933,0.9098,0.8165,-0.0281854456929641,-1.25909963007991,0.0236227964500652
"X1342",0.0135809044110026,-1.52608551989288,0.0278022214901824,0.0363411438076861,100,"Simulation 2",1,100,0.5304,0.260428881313541,0.56125,0.53660625,0.3498936,0.0633,0.9079,0.8446,-0.169144185214815,-1.40238411428615,0.0260428881313541
"X1343",0.0270608430546068,-1.54644195831667,0.0251420132205087,0.0356354821460596,100,"Simulation 2",1,100,0.527978,0.239635650026527,0.5485,0.5332825,0.27554121,0.0644,0.9327,0.8683,-0.171651013171115,-1.11053139863005,0.0239635650026527
"X1344",0.00316484405143137,-1.54354971402356,0.0261030903220549,0.0357462463002044,100,"Simulation 2",1,100,0.514011,0.248152380236764,0.5068,0.513915,0.35085729,0.0836,0.9468,0.8632,-0.0819966602553756,-1.22256148444758,0.0248152380236764
"X1345",0.0202090045626569,-1.50865969667746,0.0204795123130945,0.0265757082482891,100,"Simulation 2",1,100,0.483358,0.260887968207726,0.47455,0.47951375,0.34974534,0.0761,0.9292,0.8531,0.0830380095850664,-1.34808338725775,0.0260887968207726
"X1346",0.0026737537897874,-1.50264836495882,0.0206749947352031,0.0260154773474496,100,"Simulation 2",1,100,0.515022,0.268718003058367,0.50085,0.5203075,0.38495709,0.0657,0.9269,0.8612,-0.118289601068743,-1.44093616073264,0.0268718003058367
"X1347",-0.00857544429469809,-1.50935346237658,0.022132017550483,0.0318084571166117,100,"Simulation 2",1,100,0.498052,0.237067432115204,0.48395,0.49981875,0.29525979,0.0492,0.9338,0.8846,-0.0125506484072355,-1.13636480766793,0.0237067432115204
"X1348",0.0092815777356511,-1.50338836873196,0.020206541281025,0.0273894168471667,100,"Simulation 2",1,100,0.510335,0.25359895698691,0.481,0.508875,0.3343263,0.1146,0.918,0.8034,0.0214010202282005,-1.37697318394255,0.025359895698691
"X1349",-0.000560446438845186,-1.51065576379604,0.02113843299028,0.0262031601480314,100,"Simulation 2",1,100,0.461323,0.270360623685096,0.3975,0.45291,0.33188001,0.057,0.9216,0.8646,0.249689837498953,-1.4149124171484,0.0270360623685096
"X1350",-0.0194225331682445,-1.48109718250672,0.023844793002235,0.0292607981086441,100,"Simulation 2",1,100,0.50916,0.271160078704127,0.535,0.51041,0.36153201,0.0664,0.9434,0.877,-0.0585243693963691,-1.3481855888917,0.0271160078704127
"X1351",-0.00360827536856254,-1.55327360964404,0.0212141568326686,0.0269770228682584,100,"Simulation 2",1,100,0.501308,0.269458954607528,0.48935,0.50405,0.3750978,0.0602,0.9014,0.8412,-0.0315896942454026,-1.52303847484078,0.0269458954607528
"X1352",-0.0493390875408923,-1.5321865895849,0.0218012210486384,0.0311139838359054,100,"Simulation 2",1,100,0.533725,0.2413553884008,0.5763,0.5432975,0.29303589,0.0806,0.8976,0.817,-0.290573954927343,-1.22441567038369,0.02413553884008
"X1353",-0.0251403169535231,-1.53518665324718,0.026178451086429,0.0336160879075646,100,"Simulation 2",1,100,0.441594,0.255914167594836,0.37565,0.4309175,0.29866977,0.06,0.9448,0.8848,0.311407631799622,-1.21944047052334,0.0255914167594836
"X1354",0.000973007487288285,-1.58629571865431,0.0211907915902786,0.0272094494321016,100,"Simulation 2",1,100,0.487304,0.265088624753567,0.45185,0.48226875,0.37398585,0.0977,0.9236,0.8259,0.120416998058982,-1.40739863040507,0.0265088624753567
"X1355",-0.0160931864221365,-1.48645386241806,0.0226833889620876,0.0285452937722705,100,"Simulation 2",1,100,0.505543,0.269097184673103,0.49135,0.50653625,0.38050929,0.0602,0.9334,0.8732,0.0554077885363521,-1.4521797107435,0.0269097184673103
"X1356",-0.0101771378416578,-1.52335680999364,0.019161342356323,0.0277466863600322,100,"Simulation 2",1,100,0.500728,0.241900344736915,0.52325,0.49949625,0.32876655,0.096,0.9,0.804,0.0206474042924711,-1.35813358859041,0.0241900344736915
"X1357",0.0166557679261807,-1.52174072376042,0.024825702300568,0.0346191342089364,100,"Simulation 2",1,100,0.483605,0.246165426588452,0.46395,0.4785,0.32476353,0.0681,0.9354,0.8673,0.166105240059782,-1.26278588627619,0.0246165426588452
"X1358",0.0183023940691856,-1.50281168374331,0.0223006556777804,0.0305636548102804,100,"Simulation 2",1,100,0.520326,0.245147353593175,0.52435,0.52267875,0.3076395,0.06,0.929,0.869,-0.0398851897989787,-1.152631493709,0.0245147353593175
"X1359",-0.0250712909545554,-1.49673835501826,0.0253244316479089,0.0344939590851201,100,"Simulation 2",1,100,0.531096,0.246452159358617,0.56675,0.53684125,0.30511908,0.0846,0.9526,0.868,-0.214137539807506,-1.13751589054797,0.0246452159358617
"X1360",-0.00227530455335543,-1.54642078338533,0.0234047951900042,0.0330401535466943,100,"Simulation 2",1,100,0.496075,0.242949149759136,0.49925,0.49503875,0.31238382,0.0821,0.9357,0.8536,-0.00739371969726339,-1.22720015974584,0.0242949149759136
"X1361",-0.0325524981353772,-1.52838215042443,0.0214800594919504,0.0261255203370027,100,"Simulation 2",1,100,0.543661,0.274289637484381,0.58975,0.5548275,0.37524606,0.0581,0.9189,0.8608,-0.319068219276289,-1.38023690153929,0.0274289637484381
"X1362",-0.00325901954950524,-1.52231958957654,0.0193398839079437,0.0254095419538919,100,"Simulation 2",1,100,0.485329,0.258930962794988,0.46575,0.4814975,0.3750978,0.071,0.9163,0.8453,0.116784264992028,-1.34399408053742,0.0258930962794988
"X1363",-0.00927362623448215,-1.48812975064719,0.0195221424814913,0.0244732526303984,100,"Simulation 2",1,100,0.491301,0.266520317983413,0.48525,0.48978,0.34804035,0.0624,0.9308,0.8684,0.0174599662965146,-1.35304102321027,0.0266520317983413
"X1364",-0.00805816133590937,-1.46529696648013,0.0209153856853992,0.0256599986814649,100,"Simulation 2",1,100,0.526321,0.272049341296758,0.56475,0.53391125,0.37079826,0.0529,0.9397,0.8868,-0.164426493252121,-1.3834962140211,0.0272049341296758
"X1365",0.0164665835031551,-1.55192092800243,0.0326811734517248,0.0435491533678514,100,"Simulation 2",1,100,0.521148,0.252629316612544,0.5029,0.52683625,0.32157594,0.0665,0.9192,0.8527,-0.123167709358592,-1.22305677733365,0.0252629316612544
"X1366",-0.0204717136949271,-1.50269062455531,0.015566823115239,0.0205725966458186,100,"Simulation 2",1,100,0.478594,0.258597550833278,0.49025,0.47478125,0.35493444,0.0682,0.8984,0.8302,0.0693414952970879,-1.40545951795135,0.0258597550833278
"X1367",-0.0128491578669907,-1.60484420453667,0.0291504192730725,0.0430488283409239,100,"Simulation 2",1,100,0.494525,0.237201368391219,0.5258,0.49928375,0.31660923,0.0817,0.9182,0.8365,-0.125786319895611,-1.3532224380263,0.0237201368391219
"X1368",-0.00540184141828433,-1.45938342521129,0.0187782928622422,0.0233064934702792,100,"Simulation 2",1,100,0.533404,0.267277665525739,0.53895,0.54081875,0.33936714,0.0675,0.9182,0.8507,-0.153534453684572,-1.31509586086559,0.0267277665525739
"X1369",-0.00927485040970172,-1.52012507105424,0.0207807614791285,0.0269635869454904,100,"Simulation 2",1,100,0.493368,0.261865696890755,0.4969,0.4921525,0.35767725,0.0898,0.9272,0.8374,0.0207456903635523,-1.37491830349149,0.0261865696890755
"X1370",0.00575975580574378,-1.51645469672876,0.0250384146097713,0.0333666813294905,100,"Simulation 2",1,100,0.517722,0.253558896224419,0.5112,0.51988,0.31201317,0.0896,0.9252,0.8356,-0.0134275254527844,-1.26493141331897,0.0253558896224419
"X1371",-0.000819876234741479,-1.50065101100495,0.0233918333752824,0.0321902651884623,100,"Simulation 2",1,100,0.491854,0.245171925831979,0.50155,0.49170875,0.31868487,0.0698,0.9243,0.8545,-0.0481317199327241,-1.13771203944219,0.0245171925831979
"X1372",0.0266100519111231,-1.53739050124342,0.0198057765595816,0.02566340200269,100,"Simulation 2",1,100,0.495262,0.263660238507244,0.50235,0.49403125,0.38391927,0.0959,0.9358,0.8399,0.00926735864138857,-1.43183917454148,0.0263660238507244
"X1373",-0.00624136462272428,-1.50555750848985,0.0181503369373411,0.0229626280100151,100,"Simulation 2",1,100,0.493187,0.266726010690348,0.53375,0.49337625,0.36160614,0.0884,0.9258,0.8374,-0.0611762519272607,-1.39291309660509,0.0266726010690348
"X1374",-0.0161420573311209,-1.55901061149232,0.0239181716714685,0.0339066661207479,100,"Simulation 2",1,100,0.504118,0.240238164816383,0.51375,0.50524375,0.30660168,0.0809,0.9197,0.8388,-0.0489601398612041,-1.13846197801856,0.0240238164816383
"X1375",-0.0124267536755738,-1.52278670345842,0.0157463886831757,0.022725835723094,100,"Simulation 2",1,100,0.504512,0.239698702827891,0.52265,0.50959625,0.31772118,0.0935,0.9016,0.8081,-0.0770667731472573,-1.21612627527263,0.0239698702827891
"X1376",0.0161633262360813,-1.5425398089328,0.0237976567170085,0.0328500127250398,100,"Simulation 2",1,100,0.494032,0.249869016547276,0.50645,0.49182125,0.33002676,0.0938,0.9011,0.8073,0.0106019263972689,-1.34888595658566,0.0249869016547276
"X1377",-0.00652109448202001,-1.50067908962841,0.0182025571222044,0.0253915227370168,100,"Simulation 2",1,100,0.528911,0.242020140615686,0.56615,0.53611,0.29044134,0.0714,0.9254,0.854,-0.20799086320055,-1.12533350534808,0.0242020140615686
"X1378",0.0237798386425007,-1.57918063159651,0.026583396129491,0.0368128456020736,100,"Simulation 2",1,100,0.49521,0.247126520371058,0.5034,0.4972,0.32491179,0.071,0.9206,0.8496,-0.0660691049569418,-1.22513185819736,0.0247126520371058
"X1379",0.0325461415063732,-1.50184829578509,0.0300324248396635,0.0407760004589066,100,"Simulation 2",1,100,0.492951,0.249290628936905,0.46285,0.4910425,0.31312512,0.0808,0.9564,0.8756,0.111284389228149,-1.22509106857589,0.0249290628936905
"X1380",-0.00564069486247873,-1.5166174944878,0.0184284508783716,0.0263252571415635,100,"Simulation 2",1,100,0.484969,0.241411238762842,0.4606,0.48088,0.30801015,0.0833,0.9155,0.8322,0.165567933340938,-1.21774418873116,0.0241411238762842
"X1381",0.0190864490481158,-1.48144930307689,0.019575145361356,0.0254160970380758,100,"Simulation 2",1,100,0.5053,0.260314516838319,0.5217,0.5090425,0.35945637,0.0691,0.9429,0.8738,-0.118777133836151,-1.33547755454325,0.0260314516838319
"X1382",0.0107028058855728,-1.51952962612443,0.0255341259717142,0.0319538411791228,100,"Simulation 2",1,100,0.5369,0.264751545430958,0.5581,0.54695625,0.32743221,0.0741,0.9228,0.8487,-0.228331766523731,-1.24905471955297,0.0264751545430958
"X1383",-0.0337842768253971,-1.4572638631205,0.0210908350812019,0.0261176477021946,100,"Simulation 2",1,100,0.510916,0.269652744413434,0.53385,0.51293125,0.37250325,0.0599,0.9349,0.875,-0.0632291199556047,-1.37924757657414,0.0269652744413434
"X1384",-0.0450955189443356,-1.56130731436736,0.0241591834040719,0.0322375957093585,100,"Simulation 2",1,100,0.51511,0.257195296821444,0.5585,0.51977625,0.33944127,0.0696,0.9105,0.8409,-0.161659858148886,-1.38514306785616,0.0257195296821444
"X1385",0.00715988664826455,-1.47017719601518,0.0181634558608448,0.0254421299088471,100,"Simulation 2",1,100,0.446837,0.241173816214101,0.406,0.4381825,0.30126432,0.076,0.9013,0.8253,0.263240980624749,-1.21244237804293,0.02411738162141
"X1386",-0.0395911888897461,-1.51033641589321,0.0282922824877377,0.0394736235953018,100,"Simulation 2",1,100,0.536559,0.237745335314147,0.55985,0.5433125,0.2653854,0.0588,0.9445,0.8857,-0.216618281354654,-0.982800535599456,0.0237745335314147
